offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/CM/050701_(무)참자녀사랑보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/070702_(무)신한한마음보장보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/CM/131002_(무)신한아이사랑보험더블프리미엄.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/090115_(무)신한프리미엄상해보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/CM/130201_(무)신한Big플러스실버보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/090401_(무)신한하나로암보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/060313.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/120402_(무)윈윈플러스보험Ⅲ.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/010101_(무)파워상해보험(전문직운전자용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/050912_(무)신한정기보험(TM).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/990401_(무)뉴-슈퍼참신한건강보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/CM/060403_(무)롱케어어린이보험II.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/120702_(무)신한하나로암보험Plus.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/050701_(무)임페리얼어린이보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/051004_(무)해피라이프사랑설계보험III.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/090401_(무)신한Christian보험Ⅱ.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/050401_(무)사상의학건강보험 (태음인).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/080401_(무)더블플러스종신보험III.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/050701_(무)신한어린이제대혈보험Ⅱ.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/190401_무배당정기특약II(중도부가용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/020302_(무)하나로안심보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/070921_(무)윈윈플러스보험II.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/060810_(무)행복한3代보장보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/060403_(무)新사상의학건강보험(제2종 패키지형-제1형 태양인).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/CM/060703_(무)클릭하나로보험III.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/150101_(무)신한단체치아치료보장보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/110824_(무)신한New아이사랑보험100.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/120702_(무)신한아이사랑보험BIG(TM).pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/210101_(무)신한단체치아치료보장보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/010201_(무)파워상해보험(전문직운전자용).pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/120130_(무)신한아이사랑보험엘리트.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/040322_(무)신한라이프남성건강보험II.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/030618_(무)eG-life종합보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/111101_(무)신한실손의료비보험[갱신형].pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/040401_(무)웰빙케어종신보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/080401_(무)윈윈플러스보험Ⅱ[갱신형].pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/051219_(무)新사상의학건강보험(제2종 패키지형-제3형 소양인).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/060313_(무)라이프플랜종신보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/040209_(무)해피라이프상해보험II.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/010402_(무)참신한그린상해보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/040401_(무)신한어린이제대혈보험Ⅱ.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/060123_(무)신한해피라이프 종합설계보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/120402_(무)다사랑준비보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/170101_(무)신한단체실손의료비보장보험(갱신형).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/030916_(무)단체기업보장보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/050701_(무)신한아이사랑보험II.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/030319_(무)신한라이프여성건강보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/101001_(무)윈윈플러스보험Ⅱ[갱신형].pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/101001_Welcome Happylife (무)신한원플러스종신보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/121101_(무)신한T어린이보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/CM/020110_(무)자녀사랑보험.pickle
목차에 쪽수 명시 X              |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/190101_무배당요양병원암입원특약(갱신형)(중도부가용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/010608_(무)참신한그린건강보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/200101_(무)신한단체치아치료보장보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/CM/070806_(무)신한자녀사랑보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/060703_(무)해피라이프사랑설계보험III.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/050912_(무)만수무강종신의료보험.pickle
목차에 쪽수 명시 X              |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/170901_무배당재해사망특약II(중도부가용).pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/120702_(무)신한아이사랑보험BIG.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/050425_(무)웰빙상해보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/070226_(무)신한단체실손의료보험(갱신형).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/030916_(무)신한라이프여성건강보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/210601_오렌지 금리에 강한 VIP종신보험(무배당, 보증비용부과형)[저해지환급금 지급형].pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/050921_(무)사상의학건강보험II (제2종 패키지형_태음인).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/080226_(무)신한단체실손의료보험(갱신형).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/051219_(무)新사상의학건강보험(제1종 기본형-제3형 소양인).pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/210101_무배당재해사망특약Ⅲ(갱신형)(중도부가용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/040302_(무)eG-life종합보험Ⅱ.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/920401_신한종합암보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/090401_(무)더블업건강보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/050921_(무)사상의학건강보험II (제1종 기본형_소양인).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/090401_(무)신한우리가족사랑보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/180903_무배당재해사망특약Ⅲ(갱신형)(중도부가용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/100401_(무)윈윈플러스보험Ⅱ[갱신형].pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/180401_무배당정기특약II(중도부가용).pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/120702_(무)신한아이사랑학자금지킴이보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/030319_(무)하나로안심보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/130903_(무)신한BigLife종신보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/060403_(무)新사상의학건강보험(제1종 기본형-제2형 태음인).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/140204_(무)신한BigLife종신보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/060703_(무)新사상의학건강보험(제1종 기본형-제2형 태음인).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/210101_무배당재해사망특약II(CI종신부가형)(중도부가용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/140204_(무)신한BigLife종신보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/101001_(무)신한SmartPlus종신보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/030618_(무)신한라이프여성건강보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/030319_(무)해피라이프개구쟁이보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/050701_(무)단체사랑설계보험III.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/911015_21세기암보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/050401_(무)임페리얼어린이보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/190401_무배당자녀의료비보장특약(갱신형)(중도부가용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/050921_(무)사상의학건강보험II (제2종 패키지형_태양인).pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/210101_오렌지 금리에 강한 VIP종신보험(무배당, 보증비용부과형)[저해지환급금 지급형].pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/200401_무배당자녀의료비보장특약(갱신형)(중도부가용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/050921_(무)사상의학건강보험II (제1종 기본형_태양인).pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/130201_(무)신한Big플러스실버보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/210401_오렌지 금리에 강한 종신보험(무배당, 보증비용부과형)[저해지환급금 지급형].pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/130506_(무)신한아이사랑보험BIGⅡ.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/970201_건강지기암보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/110401_(무)윈윈플러스보험Ⅲ.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/090401_(무)신한아이사랑보험名作.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/012001_(무)휴일교통상해보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/190401_무배당재해사망특약II(CI종신부가형)(중도부가용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/950201_신한종합암보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/200401_무배당정기특약II(CI종신부가형)(중도부가용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/210101_무배당자녀의료비보장특약(갱신형)(중도부가용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/010101_(무)뉴키즈하나로보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/030916_(무)해피라이프상해보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/030916_(무)n1525보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/CM/070402_(무)꼬마사랑보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/051219_(무)新사상의학건강보험(제1종 기본형-제4형 소음인).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/050921_(무)사상의학건강보험II (제2종 패키지형_소양인).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/090401_(무)신한트리플종신보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/210101_무배당자녀암진단특약II(갱신형)(중도부가용).pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/180903_무배당재해사망특약II(CI종신부가형)(중도부가용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/040322_(무)하나로안심보험Ⅱ.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/060313_(무)신한정기보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/CM/011108_(무)e-참신한종합보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/CM/080402_(무)클릭하나로보험III.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/980427_(무)신한아름적립보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/180903_무배당장기간병특약II(갱신형)(중도부가용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/170901_무배당정기특약II(갱신형)(중도부가용).pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/120919_무배당 신한아이사랑보험Premium.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/030609_(무)해피라이프뉴키즈보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/190401_무배당정기특약Ⅲ(갱신형)(중도부가용).pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/210401_오렌지 금리에 강한 VIP종신보험(무배당, 보증비용부과형)[저해지환급금 지급형].pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/CM/050401_(무)e-참신한종합보험III.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/090401_(무)롯데아이사랑보험Dream.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/080916_(무)롯데아이사랑보험Dream.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/100401_Welcome Happylife (무)신한원플러스종신보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/CM/060612_(무)롱케어어린이보험II.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/210101_무배당재해사망특약II(중도부가용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/030618_(무)신한정기보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/050825_(무)임페리얼어린이보험II.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/060703_(무)신한올터치상해보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/200401_무배당정기특약Ⅲ(갱신형)(중도부가용).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/990401_(무)실업기금보험.pickle
60% 미달                      |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/130506_(무)신한아이사랑보험BIGⅡ.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/090201_(무)더블플러스종신보험III.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/060403_(무)단체사랑설계보험III.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/특약/891026_재해상해특약.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/090401_(무)신한단체정기보험Ⅱ(갱신형).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/080710_(무)아름다운노후보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/030618_(무)신한라이프남성건강보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/980206_(무)익스프레스보장보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/TM/040223_(무)콜정기보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/081001_(무)프리미엄사랑설계보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/030618_(무)n1525보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/010608_(무)참신한골드건강보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/050701_(무)사상의학건강보험 (소음인).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/040401_(무)해피라이프사랑설계보험II.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/일반/030325_(무)신한정기보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/단체/090226_(무)신한단체실손의료보험(갱신형).pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/방카/061026_(무)VIP FreeStyle보험.pickle
offset 충족, contents 결과 없음 |/workspace/data1/insurance_pickle_2/신한라이프/판매중지/중도부가특약/190401_무배당재해사망특약II(중도부가용).pickle
